symbol,series,date,prev_close,open,high,low,last,close,AVG_PRICE,volume,turnover_lacs,num_trades,deliv_qty,deliv_per
INFY, EQ,2025-06-19,1632.9,1623.9,1630.0,1611.5,1616.9,1618.4,1618.85,5147760,83334.5,162048,2482106,48.22
INFY, EQ,2025-06-20,1618.4,1619.0,1630.7,1608.9,1618.0,1622.9,1621.3,9202821,149205.07,135603,6969842,75.74
INFY, EQ,2025-06-23,1622.9,1601.0,1601.0,1575.4,1584.7,1584.0,1585.78,7943676,125969.46,206475,4345407,54.7
INFY, EQ,2025-06-24,1584.0,1601.0,1609.0,1576.6,1579.6,1581.6,1590.26,8083992,128556.09,157878,4318249,53.42
INFY, EQ,2025-06-25,1581.6,1590.0,1619.9,1585.1,1612.5,1614.9,1608.74,7813533,125699.67,187869,5329529,68.21
INFY, EQ,2025-06-26,1614.9,1608.8,1624.0,1606.6,1614.2,1616.0,1615.17,6519233,105296.7,143707,3455193,53.0
INFY, EQ,2025-06-27,1616.0,1619.0,1629.6,1602.4,1611.0,1608.0,1611.01,8912268,143577.11,176021,6843722,76.79
INFY, EQ,2025-06-30,1608.0,1615.0,1615.0,1594.1,1603.4,1601.8,1603.36,6294505,100923.88,183538,4365366,69.35
INFY, EQ,2025-07-01,1601.8,1609.0,1617.7,1600.5,1603.0,1606.8,1607.18,4178937,67163.12,151406,2669320,63.88
INFY, EQ,2025-07-02,1606.8,1618.0,1649.0,1603.4,1609.6,1610.5,1622.6,8653641,140414.32,174866,3880391,44.84
INFY, EQ,2025-07-03,1610.5,1618.5,1632.4,1615.0,1616.9,1618.7,1622.33,5259695,85329.45,157372,2432464,46.25
INFY, EQ,2025-07-04,1618.7,1625.0,1643.4,1612.3,1639.7,1640.7,1631.46,4411273,71968.24,113037,3183630,72.17
INFY, EQ,2025-07-07,1640.7,1640.0,1644.0,1623.0,1626.9,1627.0,1630.54,3294523,53718.41,127270,2078408,63.09
INFY, EQ,2025-07-08,1627.0,1628.0,1646.2,1621.5,1638.5,1638.7,1635.98,4590681,75102.65,131513,3216433,70.06
INFY, EQ,2025-07-09,1638.7,1637.8,1638.0,1623.6,1632.7,1633.7,1630.89,4580828,74708.23,171713,3212790,70.14
INFY, EQ,2025-07-10,1633.7,1638.9,1638.9,1607.1,1618.8,1615.8,1617.52,5330179,86216.69,147697,3208942,60.2
INFY, EQ,2025-07-11,1615.8,1579.1,1607.1,1563.0,1594.5,1594.9,1590.33,11391755,181165.98,424033,6845235,60.09
INFY, EQ,2025-07-14,1594.9,1591.8,1591.8,1559.8,1570.5,1570.3,1569.39,9173426,143966.57,334884,6621085,72.18
INFY, EQ,2025-07-15,1570.3,1565.1,1603.6,1564.0,1587.2,1585.6,1586.28,7614807,120792.52,208916,4562656,59.92
INFY, EQ,2025-07-16,1585.6,1579.0,1612.0,1578.5,1609.0,1607.9,1601.98,6223491,99699.27,144773,4314184,69.32
INFY, EQ,2025-07-17,1607.9,1598.0,1610.0,1580.1,1581.0,1583.5,1590.26,7374814,117278.38,171441,4891751,66.33
INFY, EQ,2025-07-18,1583.5,1592.1,1599.3,1580.0,1588.2,1586.1,1586.74,5161833,81905.11,113626,3410952,66.08
INFY, EQ,2025-07-21,1586.1,1580.0,1589.0,1566.8,1585.6,1584.3,1579.48,3682661,58167.02,123969,2204654,59.87
INFY, EQ,2025-07-22,1584.3,1565.0,1585.8,1565.0,1575.0,1570.9,1574.26,8473741,133398.59,176472,5903590,69.67
INFY, EQ,2025-07-23,1570.9,1576.3,1591.9,1550.0,1558.9,1574.5,1580.42,8035026,126987.18,173368,5648616,70.3
INFY, EQ,2025-07-24,1574.5,1580.0,1582.0,1548.2,1553.0,1552.5,1557.81,14169664,220736.17,270970,8607462,60.75
INFY, EQ,2025-07-25,1552.5,1543.4,1549.5,1511.3,1518.5,1515.7,1523.67,10851259,165337.25,241673,7836226,72.21
INFY, EQ,2025-07-28,1515.7,1513.9,1519.3,1482.5,1514.9,1516.0,1508.3,6439855,97132.23,209764,4108515,63.8
INFY, EQ,2025-07-29,1516.0,1512.9,1517.2,1496.1,1513.5,1513.7,1509.14,7070448,106702.97,229718,5250641,74.26
INFY, EQ,2025-07-30,1513.7,1519.9,1521.7,1506.0,1518.0,1519.0,1515.04,5719051,86645.75,117771,4245214,74.23
INFY, EQ,2025-07-31,1519.0,1509.7,1527.1,1497.0,1508.9,1509.0,1510.45,6851407,103486.81,244747,4449459,64.94
INFY, EQ,2025-08-01,1509.0,1493.9,1498.7,1465.5,1468.3,1469.6,1479.8,8702978,128786.42,245779,6175548,70.96
INFY, EQ,2025-08-04,1469.6,1461.5,1482.8,1451.0,1480.7,1480.5,1469.55,8610216,126531.82,203292,6199318,72.0
INFY, EQ,2025-08-05,1480.5,1478.7,1478.7,1455.0,1460.0,1460.3,1461.05,10213323,149222.03,259533,8324578,81.51
INFY, EQ,2025-08-06,1460.3,1452.0,1456.1,1430.3,1433.0,1436.7,1440.41,10566934,152206.83,324361,8402195,79.51
INFY, EQ,2025-08-07,1436.7,1430.0,1442.0,1414.2,1441.0,1436.9,1428.81,9892020,141337.72,274685,6976762,70.53
INFY, EQ,2025-08-08,1436.9,1425.0,1433.2,1417.1,1424.0,1423.1,1424.44,10048009,143127.82,310037,7318471,72.84
INFY, EQ,2025-08-11,1423.1,1419.9,1433.4,1414.0,1426.0,1428.2,1425.61,6625368,94451.86,287957,4805556,72.53
INFY, EQ,2025-08-12,1428.2,1428.2,1441.0,1421.0,1425.8,1424.1,1431.09,9899184,141666.01,296874,6395956,64.61
INFY, EQ,2025-08-13,1424.1,1425.0,1434.0,1422.4,1426.4,1426.6,1427.16,10318063,147255.71,282240,8002958,77.56
INFY, EQ,2025-08-14,1426.6,1426.2,1470.0,1426.2,1448.0,1447.7,1451.87,12902347,187325.83,216803,7359040,57.04
